File,Line,Reference,Role,FormScope,Phase2Action
sql/Insert/Combined_Insert_Temp.sql,2858,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_ShiftListCNFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,2914,-- 6. CẤU HÌNH NHÃN HIỂN THỊ CỘT TRÊN GIAO DIỆN (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,2917,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3011,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_TimeSheetCTReport';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3048,-- 5. CẤU HÌNH NHÃN HIỂN THỊ CỘT TRÊN GIAO DIỆN (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3050,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'UserAutoID', CaptionEN = 'UserAutoID', OrderNo = 1 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'UserAutoID';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3051,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Kỳ', CaptionEN = 'Period', OrderNo = 2 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'PeriodID';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3052,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Mã nhân viên', CaptionEN = 'Employee ID', OrderNo = 3 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'PersonID';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3053,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Họ Tên', CaptionEN = 'Employee Name', OrderNo = 4 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'PersonName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3054,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Bộ phận', CaptionEN = 'Department', OrderNo = 5 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'PhongBan';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3055,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Chi nhánh', CaptionEN = 'Branch', OrderNo = 6 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'BranchID';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3056,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ngày', CaptionEN = 'Date', OrderNo = 7 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'Ngay';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3057,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Chức danh', CaptionEN = 'Position', OrderNo = 8 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'ChucDanh';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3058,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Giờ vào', CaptionEN = 'Time In', OrderNo = 9 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'GioVao';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3059,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Giờ ra', CaptionEN = 'Time Out', OrderNo = 10 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'GioRa';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3060,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số giờ', CaptionEN = 'Hours Worked', OrderNo = 11 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'SoGio';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3061,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số công', CaptionEN = 'Workday Units', OrderNo = 12 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'SoCong';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3062,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số phút', CaptionEN = 'Minutes', OrderNo = 13 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'SoPhut';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3063,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Trễ (phút)', CaptionEN = 'Late (min)', OrderNo = 14 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'Tre';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3064,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Lý do', CaptionEN = 'Reason', OrderNo = 15 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'LyDo';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3065,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Notes', OrderNo = 16 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3069,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3163,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_TimeSheetDayFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3202,-- 5. CẤU HÌNH NHÃN HIỂN THỊ CỘT TRÊN GIAO DIỆN (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3204,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3273,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3323,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_TimeSheetFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3367,-- 6. CẤU HÌNH ĐỊNH VỊ CỘT TRONG GRID (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3369,INSERT INTO dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3390,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3437,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_TimeSheetReport';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3465,-- 4. KHỞI TẠO CẤU HÌNH CỘT GIAO DIỆN (SY_FormatFields) BẰNG LỆNH INSERT,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3468,INSERT INTO dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3582,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_TimeSheetTH2Report';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3610,-- 4. KHỞI TẠO CẤU HÌNH CỘT GIAO DIỆN (SY_FormatFields) BẰNG LỆNH INSERT,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3613,INSERT INTO dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3686,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3691,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3895,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3899,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3935,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên ngân hàng', CaptionEN = 'Bank Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_BankListFrm' AND FieldName = 'BankName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3936,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Địa chỉ chi nhánh', CaptionEN = 'Address', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_BankListFrm' AND FieldName = 'Address';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3937,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Note', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_BankListFrm' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3938,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số thứ tự', CaptionEN = 'Order No', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 4 WHERE FormName = 'WA_BankListFrm' AND FieldName = 'STT';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3959,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên quốc gia', CaptionEN = 'Nation Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_NationListFrm' AND FieldName = 'NationName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3960,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Mặc định', CaptionEN = 'Default', FormatID = 'sw', IsRequired = 0, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_NationListFrm' AND FieldName = 'isDefault';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3961,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Note', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_NationListFrm' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3962,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số thứ tự', CaptionEN = 'Order No', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 4 WHERE FormName = 'WA_NationListFrm' AND FieldName = 'STT';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3983,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên tỉnh / thành', CaptionEN = 'Province Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_ProvinceListFrm' AND FieldName = 'ProvineName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3984,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Quận / huyện / TX', CaptionEN = 'Township', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_ProvinceListFrm' AND FieldName = 'TownShip';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3985,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Note', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_ProvinceListFrm' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,3986,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số thứ tự', CaptionEN = 'Order No', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 4 WHERE FormName = 'WA_ProvinceListFrm' AND FieldName = 'STT';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4007,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên dân tộc', CaptionEN = 'Ethnicity Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_PeopleListFrm' AND FieldName = 'PeoplesName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4008,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên khác', CaptionEN = 'Alternative Name', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_PeopleListFrm' AND FieldName = 'PeoplesName2';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4009,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Địa bàn cư trú', CaptionEN = 'Primary Region', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_PeopleListFrm' AND FieldName = 'PeoplesPlace';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4010,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Mặc định', CaptionEN = 'Default', FormatID = 'sw', IsRequired = 0, FormPosition = 'grid', OrderNo = 4 WHERE FormName = 'WA_PeopleListFrm' AND FieldName = 'isDefault';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4011,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Note', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 5 WHERE FormName = 'WA_PeopleListFrm' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4012,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số thứ tự', CaptionEN = 'Order No', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 6 WHERE FormName = 'WA_PeopleListFrm' AND FieldName = 'STT';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4033,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên tôn giáo', CaptionEN = 'Religion Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_ReligionListFrm' AND FieldName = 'ReligionName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4034,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Note', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_ReligionListFrm' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4035,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số thứ tự', CaptionEN = 'Order No', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_ReligionListFrm' AND FieldName = 'STT';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4056,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Trình độ học vấn', CaptionEN = 'Education Level', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_EducationListFrm' AND FieldName = 'EducationName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4057,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Note', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_EducationListFrm' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4058,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số thứ tự', CaptionEN = 'Order No', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_EducationListFrm' AND FieldName = 'STT';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4079,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Mã bằng cấp', CaptionEN = 'Certificate ID', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_BangCapListFrm' AND FieldName = 'MaBangCap';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4080,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên bằng cấp', CaptionEN = 'Certificate Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_BangCapListFrm' AND FieldName = 'TenBangCap';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4101,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ngành nghề / Nghề nghiệp', CaptionEN = 'Career Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_CareerlListFrm' AND FieldName = 'CareerName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4102,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Note', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_CareerlListFrm' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4103,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số thứ tự', CaptionEN = 'Order No', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_CareerlListFrm' AND FieldName = 'STT';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4124,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Mã hình thức nghỉ', CaptionEN = 'Leave Type Code', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_HinhThucNghiListFrm' AND FieldName = 'HinhThucNghi';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4125,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên hình thức nghỉ', CaptionEN = 'Leave Type Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_HinhThucNghiListFrm' AND FieldName = 'TenHinhThucNghi';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4126,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Có hưởng lương', CaptionEN = 'With Pay', FormatID = 'sw', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_HinhThucNghiListFrm' AND FieldName = 'NghiCoLuong';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4147,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Mã chi nhánh', CaptionEN = 'Branch ID', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'CF_BranchListFrm' AND FieldName = 'BranchID';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4148,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên chi nhánh', CaptionEN = 'Branch Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'CF_BranchListFrm' AND FieldName = 'BranchName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4169,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Bậc', CaptionEN = 'Level', FormatID = 'n', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_BangThueTNCNFrm' AND FieldName = 'Bac';",MIGRATION,PILOT,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4170,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Từ', CaptionEN = 'From', FormatID = 'n', IsRequired = 1, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_BangThueTNCNFrm' AND FieldName = 'Tu';",MIGRATION,PILOT,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4171,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Đến', CaptionEN = 'To', FormatID = 'n', IsRequired = 1, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_BangThueTNCNFrm' AND FieldName = 'Den';",MIGRATION,PILOT,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4172,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Thuế suất (%)', CaptionEN = 'Tax Rate (%)', FormatID = 'n', IsRequired = 1, FormPosition = 'grid', OrderNo = 4 WHERE FormName = 'WA_BangThueTNCNFrm' AND FieldName = 'ThueSuat';",MIGRATION,PILOT,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4193,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Kỳ', CaptionEN = 'Period', FormatID = 't', DataSource = 'SY_Period', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_BangThamSoFrm' AND FieldName = 'PeriodID';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4194,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Loại bảo hiểm', CaptionEN = 'Insurance Type', FormatID = 'sl', DataSource = N'STATIC:NVN|Trong nước,NNN|Nước ngoài', IsRequired = 1, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_BangThamSoFrm' AND FieldName = 'LoaiBaoHiem';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4195,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'BHXH NLĐ (%)', CaptionEN = 'SI EE (%)', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_BangThamSoFrm' AND FieldName = 'BHXHNLD';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4196,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'BHXH Cty (%)', CaptionEN = 'SI ER (%)', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 4 WHERE FormName = 'WA_BangThamSoFrm' AND FieldName = 'BHXHCTY';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4197,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'BHYT NLĐ (%)', CaptionEN = 'HI EE (%)', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 5 WHERE FormName = 'WA_BangThamSoFrm' AND FieldName = 'BHYTNLD';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4198,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'BHYT Cty (%)', CaptionEN = 'HI ER (%)', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 6 WHERE FormName = 'WA_BangThamSoFrm' AND FieldName = 'BHYTCTY';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4199,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'BHTN NLĐ (%)', CaptionEN = 'UI EE (%)', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 7 WHERE FormName = 'WA_BangThamSoFrm' AND FieldName = 'BHTNNLD';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4200,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'BHTN Cty (%)', CaptionEN = 'UI ER (%)', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 8 WHERE FormName = 'WA_BangThamSoFrm' AND FieldName = 'BHTNCTY';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
